X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
128.29,104.0,913.0,22.6,20.0,175.0,90.48,57.0,1867.0,123.49,105.0,537.0,91.22,54.0,1867.0,91.22,54.0,1867.0,91.22,54.0,1867.0,91.22,54.0,1867.0,1.0
125.14,101.0,1022.0,28.66,26.0,169.0,93.65,58.0,2025.0,127.93,111.0,498.0,93.84,57.0,2025.0,93.84,57.0,2025.0,93.84,57.0,2025.0,93.84,57.0,2025.0,1.0
122.93,99.0,1024.0,33.54,29.0,164.0,87.27,57.0,1557.0,130.04,110.0,719.0,93.44,62.0,1557.0,93.44,62.0,1557.0,93.44,62.0,1557.0,93.44,62.0,1557.0,1.0
123.7,100.0,802.0,77.68,78.0,208.0,86.95,56.0,1624.0,126.82,111.0,533.0,103.79,81.0,1624.0,103.79,81.0,1624.0,103.79,81.0,1624.0,103.79,81.0,1624.0,1.0
121.75,97.0,1146.0,25.12,22.0,139.0,83.89,54.0,1578.0,126.24,111.0,489.0,89.25,55.0,1578.0,89.25,55.0,1578.0,89.25,55.0,1578.0,89.25,55.0,1578.0,1.0
121.38,97.0,1090.0,31.07,30.0,179.0,84.09,56.0,1822.0,119.46,102.0,616.0,89.0,56.0,1822.0,89.0,56.0,1822.0,89.0,56.0,1822.0,89.0,56.0,1822.0,1.0
121.25,97.0,833.0,25.49,23.0,125.0,80.44,55.0,1768.0,124.03,107.0,563.0,87.8,54.0,1768.0,87.8,54.0,1768.0,87.8,54.0,1768.0,87.8,54.0,1768.0,1.0
11.45,11.0,36.0,20.38,17.0,66.0,15.87,13.0,85.0,88.64,79.0,348.0,34.09,17.0,348.0,34.09,17.0,348.0,34.09,17.0,348.0,34.09,17.0,348.0,1.0
127.01,103.0,1032.0,19.58,17.0,112.0,83.5,55.0,1292.0,134.44,117.0,587.0,91.13,55.0,1292.0,91.13,55.0,1292.0,91.13,55.0,1292.0,91.13,55.0,1292.0,1.0
125.38,101.0,819.0,31.74,30.0,202.0,82.39,54.0,2445.0,122.32,108.0,504.0,90.46,58.0,2445.0,90.46,58.0,2445.0,90.46,58.0,2445.0,90.46,58.0,2445.0,1.0
126.15,101.0,992.0,16.66,15.0,178.0,83.21,55.0,2310.0,106.77,95.0,463.0,83.2,50.0,2310.0,83.2,50.0,2310.0,83.2,50.0,2310.0,83.2,50.0,2310.0,1.0
121.39,95.0,1062.0,22.35,20.0,116.0,83.96,54.0,1504.0,116.61,101.0,473.0,86.08,53.0,1504.0,86.08,53.0,1504.0,86.08,53.0,1504.0,86.08,53.0,1504.0,1.0
117.04,92.0,934.0,18.14,15.0,134.0,84.68,54.0,1621.0,111.21,96.0,478.0,82.77,49.0,1621.0,82.77,49.0,1621.0,82.77,49.0,1621.0,82.77,49.0,1621.0,1.0
111.2,90.0,780.0,19.07,16.0,150.0,84.93,52.0,2117.0,118.58,106.0,420.0,83.45,50.0,2117.0,83.45,50.0,2117.0,83.45,50.0,2117.0,83.45,50.0,2117.0,1.0
110.04,89.0,816.0,18.82,16.0,200.0,84.13,54.0,2643.0,118.71,106.0,455.0,82.93,51.0,2643.0,82.93,51.0,2643.0,82.93,51.0,2643.0,82.93,51.0,2643.0,1.0
112.36,91.0,991.0,24.99,23.0,185.0,80.79,53.0,1880.0,120.42,109.0,467.0,84.64,53.0,1880.0,84.64,53.0,1880.0,84.64,53.0,1880.0,84.64,53.0,1880.0,1.0
116.44,93.0,973.0,24.01,22.0,133.0,83.48,54.0,1841.0,115.32,104.0,421.0,84.81,52.0,1841.0,84.81,52.0,1841.0,84.81,52.0,1841.0,84.81,52.0,1841.0,1.0
118.48,94.0,1046.0,16.7,14.0,139.0,87.6,54.0,1851.0,117.96,108.0,438.0,85.18,51.0,1851.0,85.18,51.0,1851.0,85.18,51.0,1851.0,85.18,51.0,1851.0,1.0
11.57,11.0,37.0,26.74,24.0,85.0,16.11,14.0,78.0,85.97,78.0,303.0,35.1,18.0,303.0,35.1,18.0,303.0,35.1,18.0,303.0,35.1,18.0,303.0,1.0
11.35,11.0,40.0,20.34,17.0,56.0,15.74,13.0,72.0,86.86,79.0,317.0,33.57,17.0,317.0,33.57,17.0,317.0,33.57,17.0,317.0,33.57,17.0,317.0,1.0
121.06,97.0,904.0,21.07,18.0,118.0,79.43,53.0,1747.0,110.6,97.0,469.0,83.04,51.0,1747.0,83.04,51.0,1747.0,83.04,51.0,1747.0,83.04,51.0,1747.0,1.0
123.89,98.0,903.0,18.72,16.0,172.0,84.1,54.0,2290.0,120.99,106.0,495.0,86.93,53.0,2290.0,86.93,53.0,2290.0,86.93,53.0,2290.0,86.93,53.0,2290.0,1.0
122.45,97.0,934.0,23.81,21.0,131.0,81.37,54.0,1761.0,108.45,96.0,442.0,84.02,52.0,1761.0,84.02,52.0,1761.0,84.02,52.0,1761.0,84.02,52.0,1761.0,1.0
123.28,97.0,1078.0,16.16,14.0,162.0,84.82,53.0,1890.0,114.39,101.0,489.0,84.66,51.0,1890.0,84.66,51.0,1890.0,84.66,51.0,1890.0,84.66,51.0,1890.0,1.0
123.36,97.0,1205.0,14.86,14.0,117.0,82.91,54.0,1745.0,125.13,110.0,532.0,86.56,52.0,1745.0,86.56,52.0,1745.0,86.56,52.0,1745.0,86.56,52.0,1745.0,1.0
104.54,81.0,1078.0,1487.14,1590.0,3164.0,77.97,54.0,2599.0,128.09,111.0,638.0,449.44,109.0,3164.0,449.44,109.0,3164.0,449.44,109.0,3164.0,449.44,109.0,3164.0,1.0
76.02,64.5,414.0,706.87,791.0,985.0,62.61,51.0,390.0,129.55,118.0,616.0,243.76,101.0,985.0,243.76,101.0,985.0,243.76,101.0,985.0,243.76,101.0,985.0,1.0
69.45,59.0,340.0,232.71,197.0,644.0,65.03,54.0,382.0,116.75,105.0,562.0,120.99,79.0,644.0,120.99,79.0,644.0,120.99,79.0,644.0,120.99,79.0,644.0,1.0
39.15,19.0,345.0,956.8,710.0,2917.0,43.88,28.0,1545.0,157.81,127.0,883.0,299.41,71.0,2917.0,299.41,71.0,2917.0,299.41,71.0,2917.0,299.41,71.0,2917.0,1.0
49.27,18.0,2691.0,2798.59,2901.0,3709.0,41.19,18.0,1701.0,155.28,129.0,1153.0,761.08,63.0,3709.0,761.08,63.0,3709.0,761.08,63.0,3709.0,761.08,63.0,3709.0,1.0
11.37,11.0,39.0,16.59,15.0,45.0,16.15,14.0,76.0,88.99,80.0,327.0,33.27,16.0,327.0,33.27,16.0,327.0,33.27,16.0,327.0,33.27,16.0,327.0,1.0
58.42,45.0,371.0,2353.46,1731.0,5689.0,60.96,50.0,579.0,376.83,292.0,2290.0,712.42,116.0,5689.0,712.42,116.0,5689.0,712.42,116.0,5689.0,712.42,116.0,5689.0,1.0
24.53,15.0,373.0,3369.15,3002.0,6015.0,31.36,20.0,509.0,520.12,438.0,2651.0,986.29,92.0,6015.0,986.29,92.0,6015.0,986.29,92.0,6015.0,986.29,92.0,6015.0,1.0
20.24,14.0,292.0,1972.91,1635.0,4184.0,27.2,18.0,440.0,518.12,434.5,2415.0,634.62,79.0,4184.0,634.62,79.0,4184.0,634.62,79.0,4184.0,634.62,79.0,4184.0,1.0
66.57,52.0,434.0,1172.22,747.0,3690.0,65.53,52.0,539.0,407.05,313.0,2388.0,427.84,126.0,3690.0,427.84,126.0,3690.0,427.84,126.0,3690.0,427.84,126.0,3690.0,1.0
19.73,11.0,549.0,4010.65,4587.5,6217.0,90.71,42.0,1518.0,156.27,129.0,1214.0,1069.34,70.0,6217.0,1069.34,70.0,6217.0,1069.34,70.0,6217.0,1069.34,70.0,6217.0,1.0
19.09,14.0,156.0,1878.15,1822.0,4455.0,16.64,14.0,87.0,166.14,132.0,1538.0,520.01,39.0,4455.0,520.01,39.0,4455.0,520.01,39.0,4455.0,520.01,39.0,4455.0,1.0
12.69,13.0,44.0,3356.05,3413.0,3579.0,15.21,13.0,72.0,139.23,123.0,698.0,880.8,30.0,3579.0,880.8,30.0,3579.0,880.8,30.0,3579.0,880.8,30.0,3579.0,1.0
13.34,14.0,44.0,2249.87,2260.0,3175.0,15.0,13.0,73.0,115.4,107.0,412.0,598.4,29.0,3175.0,598.4,29.0,3175.0,598.4,29.0,3175.0,598.4,29.0,3175.0,1.0
13.15,14.0,39.0,529.64,475.0,1326.0,15.0,13.0,76.0,118.87,115.0,387.0,169.17,27.0,1326.0,169.17,27.0,1326.0,169.17,27.0,1326.0,169.17,27.0,1326.0,1.0
13.06,14.0,39.0,405.49,430.0,606.0,15.39,13.0,72.0,121.59,114.0,373.0,138.88,31.0,606.0,138.88,31.0,606.0,138.88,31.0,606.0,138.88,31.0,606.0,1.0
11.32,11.0,37.0,15.91,16.0,38.0,16.02,13.0,86.0,88.64,78.0,439.0,32.97,17.0,439.0,32.97,17.0,439.0,32.97,17.0,439.0,32.97,17.0,439.0,1.0
13.05,14.0,38.0,585.5,586.0,643.0,15.49,13.0,70.0,113.53,106.0,364.0,181.89,30.0,643.0,181.89,30.0,643.0,181.89,30.0,643.0,181.89,30.0,643.0,1.0
13.15,14.0,40.0,447.76,444.0,559.0,15.64,13.0,78.0,110.16,104.0,399.0,146.67,30.0,559.0,146.67,30.0,559.0,146.67,30.0,559.0,146.67,30.0,559.0,1.0
13.05,14.0,38.0,287.46,290.0,411.0,15.54,13.0,79.0,121.52,111.0,400.0,109.39,30.0,411.0,109.39,30.0,411.0,109.39,30.0,411.0,109.39,30.0,411.0,1.0
13.03,14.0,41.0,88.75,80.0,222.0,15.31,13.0,69.0,118.37,111.0,376.0,58.86,25.0,376.0,58.86,25.0,376.0,58.86,25.0,376.0,58.86,25.0,376.0,1.0
13.08,14.0,39.0,17.64,16.0,48.0,15.34,13.0,69.0,112.35,106.0,322.0,39.6,18.0,322.0,39.6,18.0,322.0,39.6,18.0,322.0,39.6,18.0,322.0,1.0
13.15,14.0,39.0,17.95,15.0,50.0,15.39,13.0,71.0,114.82,105.0,382.0,40.33,18.0,382.0,40.33,18.0,382.0,40.33,18.0,382.0,40.33,18.0,382.0,1.0
13.01,13.0,38.0,25.68,22.0,72.0,15.44,13.0,81.0,125.21,117.0,405.0,44.84,19.0,405.0,44.84,19.0,405.0,44.84,19.0,405.0,44.84,19.0,405.0,1.0
13.07,14.0,39.0,25.68,22.0,71.0,15.28,13.0,72.0,106.1,97.0,428.0,40.03,19.0,428.0,40.03,19.0,428.0,40.03,19.0,428.0,40.03,19.0,428.0,1.0
13.14,14.0,39.0,17.26,16.0,62.0,15.34,13.0,72.0,126.71,119.0,471.0,43.11,18.0,471.0,43.11,18.0,471.0,43.11,18.0,471.0,43.11,18.0,471.0,1.0
13.09,14.0,42.0,37.26,35.0,82.0,15.34,13.0,77.0,112.72,106.0,390.0,44.6,22.0,390.0,44.6,22.0,390.0,44.6,22.0,390.0,44.6,22.0,390.0,1.0
11.47,11.0,38.0,16.32,15.0,44.0,16.04,13.0,75.0,85.02,73.0,329.0,32.21,16.0,329.0,32.21,16.0,329.0,32.21,16.0,329.0,32.21,16.0,329.0,1.0
13.14,14.0,39.0,24.18,21.0,66.0,15.29,13.0,79.0,119.09,112.0,411.0,42.92,19.0,411.0,42.92,19.0,411.0,42.92,19.0,411.0,42.92,19.0,411.0,1.0
13.17,14.0,37.0,22.57,20.0,63.0,15.23,13.0,76.0,119.15,111.0,395.0,42.53,19.0,395.0,42.53,19.0,395.0,42.53,19.0,395.0,42.53,19.0,395.0,1.0
13.21,14.0,42.0,23.28,21.0,65.0,15.43,13.0,71.0,127.87,117.0,507.0,44.95,19.0,507.0,44.95,19.0,507.0,44.95,19.0,507.0,44.95,19.0,507.0,1.0
13.21,14.0,41.0,16.53,15.0,44.0,15.32,13.0,81.0,115.03,106.0,375.0,40.02,18.0,375.0,40.02,18.0,375.0,40.02,18.0,375.0,40.02,18.0,375.0,1.0
13.17,14.0,38.0,29.28,27.0,71.0,15.33,13.0,77.0,111.99,102.0,352.0,42.44,20.0,352.0,42.44,20.0,352.0,42.44,20.0,352.0,42.44,20.0,352.0,1.0
13.23,14.0,45.0,49.98,50.0,122.0,15.33,13.0,76.0,109.76,101.0,399.0,47.07,24.0,399.0,47.07,24.0,399.0,47.07,24.0,399.0,47.07,24.0,399.0,1.0
13.25,14.0,39.0,85.34,85.0,139.0,15.47,13.0,72.0,114.66,109.0,354.0,57.18,30.0,354.0,57.18,30.0,354.0,57.18,30.0,354.0,57.18,30.0,354.0,1.0
13.23,14.0,39.0,25.57,22.0,82.0,15.43,13.0,77.0,121.61,115.0,400.0,43.96,20.0,400.0,43.96,20.0,400.0,43.96,20.0,400.0,43.96,20.0,400.0,1.0
13.23,14.0,39.0,56.83,57.0,116.0,15.32,13.0,86.0,117.27,109.0,408.0,50.66,26.0,408.0,50.66,26.0,408.0,50.66,26.0,408.0,50.66,26.0,408.0,1.0
13.33,14.0,39.0,91.45,92.0,130.0,15.2,13.0,76.0,122.51,113.0,494.0,60.62,30.0,494.0,60.62,30.0,494.0,60.62,30.0,494.0,60.62,30.0,494.0,1.0
11.3,11.0,38.0,21.56,19.0,75.0,16.0,13.0,80.0,84.45,73.0,331.0,33.33,17.0,331.0,33.33,17.0,331.0,33.33,17.0,331.0,33.33,17.0,331.0,1.0
13.47,14.0,39.0,54.47,54.0,109.0,15.48,13.0,84.0,113.63,107.0,365.0,49.26,25.0,365.0,49.26,25.0,365.0,49.26,25.0,365.0,49.26,25.0,365.0,1.0
13.3,14.0,39.0,31.34,29.0,100.0,15.41,13.0,73.0,175.47,150.0,693.0,58.88,21.0,693.0,58.88,21.0,693.0,58.88,21.0,693.0,58.88,21.0,693.0,1.0
13.32,14.0,39.0,85.47,86.0,125.0,15.63,13.0,87.0,344.4,317.0,990.0,114.7,37.0,990.0,114.7,37.0,990.0,114.7,37.0,990.0,114.7,37.0,990.0,1.0
13.45,14.0,39.0,44.34,45.0,106.0,15.48,13.0,80.0,141.81,126.0,533.0,53.77,24.0,533.0,53.77,24.0,533.0,53.77,24.0,533.0,53.77,24.0,533.0,1.0
13.45,14.0,39.0,19.55,17.0,61.0,15.46,13.0,76.0,116.03,106.0,412.0,41.12,18.0,412.0,41.12,18.0,412.0,41.12,18.0,412.0,41.12,18.0,412.0,1.0
13.34,14.0,39.0,27.6,25.0,75.0,15.28,13.0,75.0,121.88,113.0,407.0,44.52,20.0,407.0,44.52,20.0,407.0,44.52,20.0,407.0,44.52,20.0,407.0,1.0
13.39,14.0,40.0,32.15,29.0,80.0,15.45,13.0,86.0,123.68,121.0,370.0,46.17,21.0,370.0,46.17,21.0,370.0,46.17,21.0,370.0,46.17,21.0,370.0,1.0
13.42,14.0,38.0,45.67,45.0,90.0,15.65,13.0,73.0,122.07,114.0,378.0,49.2,25.0,378.0,49.2,25.0,378.0,49.2,25.0,378.0,49.2,25.0,378.0,1.0
13.41,14.0,40.0,21.43,18.0,73.0,15.54,13.0,70.0,115.61,108.0,395.0,41.5,19.0,395.0,41.5,19.0,395.0,41.5,19.0,395.0,41.5,19.0,395.0,1.0
13.33,14.0,37.0,19.71,16.0,56.0,15.47,13.0,75.0,119.89,113.0,378.0,42.1,19.0,378.0,42.1,19.0,378.0,42.1,19.0,378.0,42.1,19.0,378.0,1.0
11.37,11.0,41.0,44.25,44.0,89.0,16.06,14.0,76.0,82.39,72.0,282.0,38.52,23.0,282.0,38.52,23.0,282.0,38.52,23.0,282.0,38.52,23.0,282.0,1.0
13.46,14.0,40.0,23.67,21.0,68.0,15.5,13.0,79.0,177.05,135.0,835.0,57.42,19.0,835.0,57.42,19.0,835.0,57.42,19.0,835.0,57.42,19.0,835.0,1.0
13.46,14.0,39.0,20.59,18.0,60.0,15.46,13.0,85.0,176.75,154.0,658.0,56.57,19.0,658.0,56.57,19.0,658.0,56.57,19.0,658.0,56.57,19.0,658.0,1.0
13.42,14.0,41.0,16.79,15.0,48.0,15.48,13.0,75.0,121.94,115.0,411.0,41.91,18.0,411.0,41.91,18.0,411.0,41.91,18.0,411.0,41.91,18.0,411.0,1.0
13.47,14.0,41.0,17.6,15.0,51.0,15.72,13.0,71.0,117.45,111.0,409.0,41.06,18.0,409.0,41.06,18.0,409.0,41.06,18.0,409.0,41.06,18.0,409.0,1.0
13.42,14.0,39.0,17.41,16.0,51.0,15.43,13.0,85.0,109.89,101.0,434.0,39.04,18.0,434.0,39.04,18.0,434.0,39.04,18.0,434.0,39.04,18.0,434.0,1.0
13.46,14.0,41.0,19.34,16.0,56.0,15.49,13.0,76.0,129.55,116.0,559.0,44.46,19.0,559.0,44.46,19.0,559.0,44.46,19.0,559.0,44.46,19.0,559.0,1.0
13.45,14.0,40.0,18.0,15.0,52.0,15.33,13.0,76.0,122.29,104.0,501.0,42.27,18.0,501.0,42.27,18.0,501.0,42.27,18.0,501.0,42.27,18.0,501.0,1.0
13.41,14.0,39.0,30.5,30.0,77.0,15.62,13.0,72.0,95.17,90.0,310.0,38.68,21.0,310.0,38.68,21.0,310.0,38.68,21.0,310.0,38.68,21.0,310.0,1.0
13.36,14.0,37.0,39.14,39.0,78.0,15.36,13.0,76.0,95.93,87.0,321.0,40.95,23.0,321.0,40.95,23.0,321.0,40.95,23.0,321.0,40.95,23.0,321.0,1.0
13.49,14.0,37.0,19.94,17.0,56.0,15.37,13.0,75.0,92.33,87.0,337.0,35.28,18.0,337.0,35.28,18.0,337.0,35.28,18.0,337.0,35.28,18.0,337.0,1.0
11.36,11.0,40.0,17.52,15.0,52.0,15.85,13.0,82.0,85.65,75.0,300.0,32.59,16.0,300.0,32.59,16.0,300.0,32.59,16.0,300.0,32.59,16.0,300.0,1.0
13.52,14.0,37.0,43.04,43.0,84.0,15.48,13.0,81.0,99.05,93.0,317.0,42.77,24.0,317.0,42.77,24.0,317.0,42.77,24.0,317.0,42.77,24.0,317.0,1.0
13.42,14.0,39.0,28.12,26.0,80.0,15.4,13.0,73.0,98.87,95.0,355.0,38.95,20.0,355.0,38.95,20.0,355.0,38.95,20.0,355.0,38.95,20.0,355.0,1.0
13.42,14.0,40.0,17.35,15.0,50.0,15.45,13.0,77.0,96.63,93.0,291.0,35.71,18.0,291.0,35.71,18.0,291.0,35.71,18.0,291.0,35.71,18.0,291.0,1.0
13.56,14.0,39.0,19.07,17.0,58.0,15.76,13.0,72.0,100.69,97.0,360.0,37.27,18.0,360.0,37.27,18.0,360.0,37.27,18.0,360.0,37.27,18.0,360.0,1.0
13.53,14.0,42.0,16.73,15.0,49.0,15.5,13.0,95.0,91.79,85.0,300.0,34.39,17.0,300.0,34.39,17.0,300.0,34.39,17.0,300.0,34.39,17.0,300.0,1.0
13.4,14.0,45.0,18.88,16.0,59.0,15.36,13.0,77.0,99.38,97.0,303.0,36.76,18.0,303.0,36.76,18.0,303.0,36.76,18.0,303.0,36.76,18.0,303.0,1.0
13.5,14.0,39.0,18.86,16.0,57.0,15.53,13.0,81.0,92.15,87.0,293.0,35.01,18.0,293.0,35.01,18.0,293.0,35.01,18.0,293.0,35.01,18.0,293.0,1.0
13.62,14.0,43.0,38.1,37.0,84.0,15.57,13.0,72.0,101.74,96.0,374.0,42.26,23.0,374.0,42.26,23.0,374.0,42.26,23.0,374.0,42.26,23.0,374.0,1.0
13.54,14.0,41.0,24.91,22.0,79.0,15.37,13.0,72.0,95.9,88.0,315.0,37.43,19.0,315.0,37.43,19.0,315.0,37.43,19.0,315.0,37.43,19.0,315.0,1.0
13.45,14.0,41.0,32.56,30.0,93.0,15.45,13.0,79.0,96.86,89.0,345.0,39.58,21.0,345.0,39.58,21.0,345.0,39.58,21.0,345.0,39.58,21.0,345.0,1.0
11.3,11.0,40.0,19.03,17.0,60.0,16.02,13.0,81.0,85.17,75.0,294.0,32.88,17.0,294.0,32.88,17.0,294.0,32.88,17.0,294.0,32.88,17.0,294.0,1.0
13.59,14.0,40.0,28.93,26.0,87.0,15.62,13.0,88.0,104.09,97.0,377.0,40.56,20.0,377.0,40.56,20.0,377.0,40.56,20.0,377.0,40.56,20.0,377.0,1.0
13.54,14.0,41.0,30.81,28.0,76.0,15.44,13.0,72.0,100.85,92.0,366.0,40.16,21.0,366.0,40.16,21.0,366.0,40.16,21.0,366.0,40.16,21.0,366.0,1.0
13.4,14.0,40.0,18.66,16.0,53.0,15.57,13.0,79.0,101.57,91.0,415.0,37.3,18.0,415.0,37.3,18.0,415.0,37.3,18.0,415.0,37.3,18.0,415.0,1.0
13.47,14.0,40.0,17.34,15.0,50.0,15.59,13.0,77.0,98.28,90.0,325.0,36.17,18.0,325.0,36.17,18.0,325.0,36.17,18.0,325.0,36.17,18.0,325.0,1.0
13.39,14.0,40.0,17.73,15.0,50.0,15.36,13.0,79.0,99.48,93.0,380.0,36.49,18.0,380.0,36.49,18.0,380.0,36.49,18.0,380.0,36.49,18.0,380.0,1.0
13.46,14.0,40.0,52.2,52.0,111.0,15.54,13.0,70.0,95.74,93.0,304.0,44.24,24.0,304.0,44.24,24.0,304.0,44.24,24.0,304.0,44.24,24.0,304.0,1.0
13.43,14.0,39.0,41.38,42.0,96.0,15.75,13.0,81.0,93.75,89.0,329.0,41.08,23.0,329.0,41.08,23.0,329.0,41.08,23.0,329.0,41.08,23.0,329.0,1.0
13.52,14.0,40.0,23.73,21.0,71.0,15.62,13.0,76.0,96.76,93.0,320.0,37.41,19.0,320.0,37.41,19.0,320.0,37.41,19.0,320.0,37.41,19.0,320.0,1.0
13.49,14.0,39.0,36.08,34.0,84.0,15.51,13.0,76.0,96.27,91.0,338.0,40.34,22.0,338.0,40.34,22.0,338.0,40.34,22.0,338.0,40.34,22.0,338.0,1.0
11.35,11.0,39.0,30.86,28.0,80.0,15.84,13.0,82.0,84.33,74.0,324.0,35.6,19.0,324.0,35.6,19.0,324.0,35.6,19.0,324.0,35.6,19.0,324.0,1.0
11.4,11.0,36.0,48.54,49.0,87.0,16.04,14.0,80.0,86.28,72.0,428.0,40.57,24.0,428.0,40.57,24.0,428.0,40.57,24.0,428.0,40.57,24.0,428.0,1.0
11.42,11.0,37.0,42.49,42.0,88.0,15.91,13.0,79.0,79.81,68.0,287.0,37.4,22.0,287.0,37.4,22.0,287.0,37.4,22.0,287.0,37.4,22.0,287.0,1.0
11.37,11.0,43.0,28.98,26.0,84.0,15.89,13.0,76.0,83.24,74.0,352.0,34.87,19.0,352.0,34.87,19.0,352.0,34.87,19.0,352.0,34.87,19.0,352.0,1.0
11.33,11.0,36.0,32.49,32.0,76.0,15.99,13.0,72.0,83.25,74.0,321.0,35.76,19.0,321.0,35.76,19.0,321.0,35.76,19.0,321.0,35.76,19.0,321.0,1.0
11.29,11.0,36.0,23.12,21.0,62.0,16.07,14.0,77.0,85.32,76.0,334.0,33.95,18.0,334.0,33.95,18.0,334.0,33.95,18.0,334.0,33.95,18.0,334.0,1.0
11.44,11.0,41.0,34.43,33.0,75.0,16.34,14.0,88.0,81.3,70.0,321.0,35.88,20.0,321.0,35.88,20.0,321.0,35.88,20.0,321.0,35.88,20.0,321.0,1.0
11.42,11.0,36.0,25.97,24.0,70.0,15.95,13.0,88.0,84.9,76.0,408.0,34.56,18.0,408.0,34.56,18.0,408.0,34.56,18.0,408.0,34.56,18.0,408.0,1.0
11.37,11.0,40.0,17.87,16.0,53.0,15.88,13.0,82.0,91.95,80.0,371.0,34.27,16.0,371.0,34.27,16.0,371.0,34.27,16.0,371.0,34.27,16.0,371.0,1.0
11.45,11.0,39.0,17.54,16.0,53.0,16.05,14.0,72.0,84.0,76.0,306.0,32.26,17.0,306.0,32.26,17.0,306.0,32.26,17.0,306.0,32.26,17.0,306.0,1.0
11.39,11.0,38.0,44.11,44.0,102.0,15.91,14.0,77.0,87.29,79.0,321.0,39.67,22.0,321.0,39.67,22.0,321.0,39.67,22.0,321.0,39.67,22.0,321.0,1.0
11.31,11.0,36.0,69.82,69.0,112.0,16.06,14.0,88.0,82.77,73.0,303.0,44.99,27.0,303.0,44.99,27.0,303.0,44.99,27.0,303.0,44.99,27.0,303.0,1.0
11.41,11.0,38.0,23.12,20.0,81.0,15.92,13.0,81.0,88.91,80.0,320.0,34.84,18.0,320.0,34.84,18.0,320.0,34.84,18.0,320.0,34.84,18.0,320.0,1.0
11.38,11.0,36.0,22.92,20.0,70.0,16.09,14.0,78.0,89.54,77.0,323.0,34.98,18.0,323.0,34.98,18.0,323.0,34.98,18.0,323.0,34.98,18.0,323.0,1.0
11.49,11.0,40.0,31.51,30.0,76.0,15.85,13.0,95.0,81.11,72.0,295.0,34.99,19.0,295.0,34.99,19.0,295.0,34.99,19.0,295.0,34.99,19.0,295.0,1.0
11.42,11.0,37.0,27.38,26.0,67.0,16.11,14.0,86.0,84.01,77.0,325.0,34.73,19.0,325.0,34.73,19.0,325.0,34.73,19.0,325.0,34.73,19.0,325.0,1.0
11.3,11.0,41.0,28.03,27.0,69.0,16.21,14.0,85.0,83.87,74.0,351.0,34.86,19.0,351.0,34.86,19.0,351.0,34.86,19.0,351.0,34.86,19.0,351.0,1.0
11.48,11.0,40.0,33.22,33.0,91.0,16.04,14.0,71.0,83.74,74.0,318.0,36.12,20.0,318.0,36.12,20.0,318.0,36.12,20.0,318.0,36.12,20.0,318.0,1.0
11.45,11.0,36.0,59.72,59.0,104.0,16.15,14.0,90.0,102.0,89.0,452.0,47.33,27.0,452.0,47.33,27.0,452.0,47.33,27.0,452.0,47.33,27.0,452.0,1.0
11.37,11.0,38.0,22.86,21.0,73.0,15.9,13.0,71.0,92.31,80.0,454.0,35.61,18.0,454.0,35.61,18.0,454.0,35.61,18.0,454.0,35.61,18.0,454.0,1.0
11.43,11.0,37.0,19.47,16.0,51.0,16.13,14.0,77.0,90.44,79.0,373.0,34.37,17.0,373.0,34.37,17.0,373.0,34.37,17.0,373.0,34.37,17.0,373.0,1.0
11.53,11.0,41.0,32.3,32.0,78.0,15.82,13.0,90.0,96.68,80.0,571.0,39.08,20.0,571.0,39.08,20.0,571.0,39.08,20.0,571.0,39.08,20.0,571.0,1.0
11.44,11.0,40.0,23.55,22.0,69.0,16.03,13.0,72.0,92.65,82.0,351.0,35.92,18.0,351.0,35.92,18.0,351.0,35.92,18.0,351.0,35.92,18.0,351.0,1.0
11.31,11.0,37.0,16.43,16.0,43.0,16.27,14.0,81.0,89.14,82.0,365.0,33.29,17.0,365.0,33.29,17.0,365.0,33.29,17.0,365.0,33.29,17.0,365.0,1.0
11.37,11.0,38.0,32.78,33.0,71.0,15.85,13.0,85.0,83.86,73.0,334.0,35.97,19.0,334.0,35.97,19.0,334.0,35.97,19.0,334.0,35.97,19.0,334.0,1.0
11.56,11.0,39.0,19.97,17.0,72.0,16.06,14.0,77.0,93.45,80.0,433.0,35.26,17.0,433.0,35.26,17.0,433.0,35.26,17.0,433.0,35.26,17.0,433.0,1.0
11.51,11.0,40.0,41.66,40.0,92.0,15.81,13.0,79.0,108.56,92.0,556.0,44.39,22.0,556.0,44.39,22.0,556.0,44.39,22.0,556.0,44.39,22.0,556.0,1.0
11.39,11.0,39.0,31.92,31.0,76.0,16.05,13.0,85.0,166.93,136.0,713.0,56.57,20.0,713.0,56.57,20.0,713.0,56.57,20.0,713.0,56.57,20.0,713.0,1.0
11.44,11.0,38.0,17.37,15.0,51.0,15.84,13.0,81.0,102.62,88.0,461.0,36.82,16.0,461.0,36.82,16.0,461.0,36.82,16.0,461.0,36.82,16.0,461.0,1.0
11.66,11.0,40.0,16.11,16.0,39.0,15.96,13.0,84.0,135.33,114.0,518.0,44.76,17.0,518.0,44.76,17.0,518.0,44.76,17.0,518.0,44.76,17.0,518.0,1.0
11.49,11.0,40.0,27.29,25.0,71.0,16.13,14.0,85.0,157.09,136.0,678.0,53.0,19.0,678.0,53.0,19.0,678.0,53.0,19.0,678.0,53.0,19.0,678.0,1.0
